Src_PLAYER_ID,ActivityMonth,Product,BONUS_COST
19000898,2021-02-28,eGaming,25
14484964,2020-01-31,SportsBook,50
19627811,2021-03-31,eGaming,19
13390208,2020-04-30,eGaming,25
13506942,2020-04-30,eGaming,45
14765112,2020-07-31,eGaming,9
13386720,2019-08-31,SportsBook,100
17287350,2021-05-31,eGaming,100
15299399,2020-03-31,eGaming,100
13115654,2019-06-30,SportsBook,50
13377458,2019-08-31,eGaming,94
16299506,2021-03-31,eGaming,105
17637107,2021-03-31,eGaming,49
15953467,2020-06-30,eGaming,200
14546320,2020-07-31,eGaming,40
16064529,2020-07-31,eGaming,118
13652691,2020-11-30,eGaming,20
20627289,2021-06-30,eGaming,95
16231774,2021-01-31,SportsBook,100
13395380,2019-08-31,SportsBook,110
13001307,2019-06-30,eGaming,100
18400204,2021-01-31,eGaming,30
13221277,2019-07-31,eGaming,4
13099707,2019-06-30,SportsBook,7
17796407,2020-11-30,eGaming,113
16623586,2020-08-31,eGaming,225
18227698,2020-12-31,eGaming,70
12851405,2020-06-30,eGaming,50
14761462,2020-01-31,eGaming,887
15337854,2020-04-30,SportsBook,80
13275415,2020-09-30,eGaming,30
17790110,2021-01-31,eGaming,65
18552200,2021-01-31,SportsBook,500
13104795,2019-06-30,SportsBook,100
19336723,2021-05-31,eGaming,1010
14687688,2020-02-29,eGaming,25
15891073,2020-05-31,eGaming,500
13497036,2019-11-30,eGaming,80
13328833,2019-12-31,eGaming,25
12465258,2019-02-28,eGaming,20
13618105,2019-10-31,eGaming,100
17153624,2021-05-31,eGaming,50
18827744,2021-01-31,eGaming,350
17327681,2020-12-31,eGaming,50
13020620,2019-05-31,SportsBook,25
13316304,2020-04-30,eGaming,869
12769918,2019-04-30,SportsBook,50
18174745,2021-03-31,eGaming,6
16374627,2021-01-31,eGaming,20
12577767,2019-02-28,eGaming,19
12389530,2019-01-31,eGaming,20
20406623,2021-06-30,eGaming,50
18783821,2021-05-31,eGaming,20
17271661,2021-03-31,eGaming,108
18981356,2021-02-28,eGaming,346
20315661,2021-06-30,eGaming,20
15214049,2020-12-31,eGaming,300
12370210,2019-04-30,SportsBook,20
17700148,2021-04-30,SportsBook,49
17424230,2020-12-31,eGaming,119
13430404,2019-09-30,eGaming,3
19279376,2021-02-28,eGaming,40
18806899,2021-01-31,eGaming,60
20010356,2021-04-30,eGaming,50
12375622,2019-11-30,SportsBook,900
15503523,2020-07-31,eGaming,30
17372494,2021-05-31,eGaming,9
18875378,2021-01-31,eGaming,225
16372331,2021-04-30,SportsBook,30
13960178,2021-05-31,eGaming,90
12529763,2019-04-30,SportsBook,395
19845072,2021-04-30,SportsBook,12
17701457,2021-02-28,eGaming,20
19144719,2021-03-31,eGaming,13
15353357,2020-04-30,eGaming,39
12625934,2019-06-30,eGaming,75
19028627,2021-02-28,eGaming,82
15681069,2020-05-31,eGaming,25
13197622,2019-06-30,eGaming,10
15281564,2021-02-28,eGaming,39
12382312,2019-01-31,SportsBook,10
13403196,2021-03-31,eGaming,10
14496217,2020-05-31,eGaming,80
16185725,2021-04-30,eGaming,9
13664434,2020-02-29,eGaming,38
13925099,2021-01-31,eGaming,40
15162362,2020-04-30,eGaming,50
13656982,2019-10-31,eGaming,3
18497644,2020-12-31,eGaming,80
15974469,2020-06-30,eGaming,404
19344558,2021-06-30,SportsBook,130
13297796,2020-05-31,eGaming,32
12571849,2021-04-30,SportsBook,200
18665745,2021-06-30,SportsBook,35
15806834,2021-04-30,eGaming,50
20509389,2021-06-30,eGaming,40
13478435,2019-09-30,SportsBook,500
15641165,2020-04-30,eGaming,100
14574298,2020-06-30,eGaming,20
17900473,2021-03-31,eGaming,63
15023523,2020-02-29,SportsBook,30
13145898,2019-06-30,SportsBook,6
19782547,2021-04-30,eGaming,27
13756372,2019-10-31,SportsBook,500
14480342,2020-03-31,eGaming,107
14616648,2020-03-31,eGaming,50
19052504,2021-02-28,SportsBook,10
18355135,2020-12-31,eGaming,80
18709010,2021-01-31,SportsBook,60
13202485,2020-05-31,eGaming,19
19960458,2021-05-31,eGaming,91
13150392,2020-12-31,eGaming,28
12592217,2020-08-31,SportsBook,50
15339718,2020-12-31,eGaming,120
12996199,2019-07-31,SportsBook,30
12529313,2019-02-28,SportsBook,10
17843364,2021-01-31,eGaming,230
12453424,2019-01-31,eGaming,50
19749929,2021-04-30,eGaming,49
20541149,2021-06-30,eGaming,50
12747939,2019-03-31,SportsBook,600
18478105,2021-02-28,eGaming,30
17255773,2020-09-30,eGaming,900
20170397,2021-05-31,eGaming,81
13429772,2019-09-30,eGaming,100
14875186,2020-08-31,eGaming,9
12425171,2019-01-31,eGaming,19
16507442,2020-07-31,eGaming,100
17509133,2020-11-30,eGaming,30
13099361,2019-05-31,eGaming,200
18925370,2021-01-31,SportsBook,10
20176231,2021-05-31,eGaming,20
12407755,2021-04-30,eGaming,25
14774404,2020-02-29,eGaming,240
13789149,2020-08-31,eGaming,20
12817236,2019-04-30,eGaming,100
18703215,2021-02-28,eGaming,17
19059559,2021-06-30,eGaming,233
12567506,2020-11-30,eGaming,100
13597534,2019-10-31,SportsBook,50
13359907,2019-11-30,SportsBook,400
12665205,2021-02-28,eGaming,100
13328710,2019-08-31,SportsBook,111
13969821,2019-11-30,eGaming,18
15261289,2020-11-30,eGaming,200
19518249,2021-03-31,eGaming,80
15187110,2020-03-31,eGaming,50
19549031,2021-03-31,eGaming,24
18394637,2021-01-31,eGaming,120
12589368,2020-11-30,eGaming,50
14737818,2020-06-30,SportsBook,25
17551135,2021-01-31,eGaming,20
18586183,2021-01-31,eGaming,29
15157813,2020-11-30,eGaming,30
12425720,2021-02-28,SportsBook,50
16351744,2020-07-31,eGaming,169
13903152,2019-12-31,eGaming,50
13863933,2021-01-31,eGaming,47
15107348,2021-02-28,eGaming,30
13474591,2020-06-30,SportsBook,10
12815693,2020-10-31,eGaming,65
15362419,2020-04-30,eGaming,100
12870330,2019-04-30,eGaming,13
16431594,2020-07-31,eGaming,4
13628493,2021-05-31,eGaming,10
13860526,2019-11-30,SportsBook,50
20634352,2021-06-30,eGaming,30
15052430,2020-02-29,eGaming,25
13468852,2019-09-30,eGaming,50
13228066,2020-04-30,SportsBook,42
20239823,2021-05-31,eGaming,30
15097197,2020-03-31,SportsBook,500
14655791,2020-07-31,eGaming,32
20686663,2021-06-30,eGaming,100
14858689,2020-01-31,eGaming,10
14703512,2021-06-30,SportsBook,200
13271771,2019-12-31,eGaming,400
12560781,2021-03-31,eGaming,30
19529522,2021-06-30,eGaming,10
13390808,2019-12-31,eGaming,40
12652611,2021-03-31,eGaming,20
13950305,2019-11-30,eGaming,100
13302819,2021-03-31,eGaming,78
17848865,2020-11-30,eGaming,63
17251472,2020-10-31,eGaming,500
12709214,2019-03-31,SportsBook,600
13520517,2020-08-31,eGaming,50
16598184,2021-01-31,eGaming,168
18698797,2021-01-31,eGaming,350
14953062,2020-07-31,eGaming,13
17466951,2020-10-31,SportsBook,340
14748064,2020-10-31,SportsBook,30
14883293,2021-06-30,eGaming,150
18585621,2020-12-31,eGaming,257
13803690,2020-09-30,eGaming,29
15228742,2020-03-31,eGaming,3
12857195,2019-04-30,SportsBook,300
13417903,2020-04-30,eGaming,60
20451642,2021-06-30,eGaming,49
13021117,2021-03-31,eGaming,12
17028716,2021-05-31,eGaming,30
18197104,2021-01-31,eGaming,9
16830840,2020-11-30,eGaming,49
17187165,2021-01-31,eGaming,10
17593939,2020-12-31,SportsBook,25
15142888,2020-03-31,eGaming,100
17939728,2020-11-30,eGaming,30
18345206,2020-12-31,eGaming,200
15631425,2021-05-31,eGaming,4
15554249,2020-04-30,SportsBook,50
14640147,2020-06-30,eGaming,40
19581616,2021-06-30,eGaming,70
12359897,2019-04-30,SportsBook,10
14826022,2020-01-31,eGaming,25
12485147,2019-08-31,eGaming,400
14924387,2020-10-31,eGaming,40
13090620,2019-09-30,eGaming,1100
15302162,2020-03-31,eGaming,4
12827444,2021-05-31,eGaming,20
14519306,2020-02-29,eGaming,25
13808661,2021-04-30,SportsBook,20
19333322,2021-03-31,eGaming,30
12726122,2021-05-31,eGaming,31
15596056,2020-04-30,eGaming,13
15142918,2021-02-28,eGaming,20
13071029,2019-12-31,SportsBook,300
18897224,2021-02-28,eGaming,50
13917548,2020-03-31,eGaming,40
13805830,2019-12-31,eGaming,14
15281848,2020-03-31,eGaming,20
14783918,2020-10-31,eGaming,49
15660941,2020-04-30,eGaming,100
15940415,2020-06-30,SportsBook,450
12352269,2020-01-31,eGaming,7
14628770,2020-03-31,eGaming,50
14509722,2021-06-30,eGaming,20
12427500,2019-01-31,eGaming,20
18140272,2021-06-30,eGaming,47
14679421,2021-01-31,SportsBook,50
12652109,2019-03-31,SportsBook,100
14607696,2019-12-31,eGaming,10
16533109,2021-03-31,eGaming,30
18487526,2020-12-31,SportsBook,30
15895599,2020-05-31,eGaming,80
12620114,2019-04-30,eGaming,50
18783121,2021-01-31,eGaming,163
15688986,2020-05-31,eGaming,20
15031685,2020-03-31,eGaming,70
12611812,2021-03-31,eGaming,4
13071299,2021-03-31,eGaming,75
18013492,2021-04-30,eGaming,20
15899898,2020-05-31,eGaming,24
20509115,2021-06-30,eGaming,30
13804464,2019-10-31,eGaming,13
19559399,2021-03-31,eGaming,20
19334217,2021-02-28,eGaming,63
12792739,2019-09-30,SportsBook,250
12714372,2021-02-28,eGaming,30
17757309,2021-02-28,eGaming,129
13214727,2019-07-31,eGaming,13
12438628,2019-08-31,SportsBook,50
12573161,2019-02-28,eGaming,20
14885530,2021-04-30,SportsBook,200
20070970,2021-05-31,eGaming,265
13760483,2020-11-30,eGaming,40
16320244,2020-07-31,SportsBook,250
12636070,2020-11-30,eGaming,40
13417823,2019-09-30,SportsBook,7
15534786,2021-04-30,eGaming,29
13740735,2019-10-31,SportsBook,375
17973206,2020-12-31,SportsBook,50
12379957,2020-11-30,eGaming,70
15678807,2020-05-31,eGaming,25
13433656,2021-02-28,SportsBook,200
17816147,2021-04-30,eGaming,30
13611998,2020-10-31,eGaming,60
20284426,2021-05-31,SportsBook,20
16046069,2020-06-30,SportsBook,90
15554537,2020-04-30,eGaming,10
18609452,2021-05-31,eGaming,20
18708738,2021-01-31,eGaming,55
18573230,2020-12-31,eGaming,25
13208439,2019-06-30,SportsBook,15
17670059,2020-11-30,SportsBook,17
13206516,2020-07-31,eGaming,9
16407711,2021-06-30,eGaming,50
12760396,2019-04-30,eGaming,10
12355572,2020-02-29,SportsBook,50
12493163,2020-03-31,SportsBook,10
16407017,2021-01-31,eGaming,10
12873170,2019-04-30,eGaming,20
12624630,2019-12-31,SportsBook,300
15093215,2020-03-31,eGaming,63
18719984,2021-01-31,eGaming,30
17742371,2020-11-30,eGaming,16
12434457,2019-01-31,SportsBook,50
16730988,2021-06-30,SportsBook,230
18236282,2021-05-31,eGaming,10
14723496,2021-06-30,eGaming,30
17631234,2020-10-31,eGaming,30
14899973,2020-07-31,SportsBook,200
18903210,2021-01-31,eGaming,50
18754363,2021-01-31,eGaming,25
15214610,2020-03-31,eGaming,4
15661333,2020-06-30,eGaming,9
16217468,2020-07-31,eGaming,50
17048198,2021-02-28,eGaming,128
13205934,2019-09-30,SportsBook,13
16193429,2020-06-30,SportsBook,500
15014308,2020-06-30,SportsBook,15
13179581,2020-11-30,eGaming,19
14593586,2020-05-31,eGaming,40
13587822,2020-06-30,eGaming,4
17330141,2020-10-31,eGaming,80
12807185,2019-04-30,SportsBook,5
14876967,2020-01-31,eGaming,13
17098154,2020-12-31,eGaming,80
13063727,2019-11-30,SportsBook,300
19396366,2021-05-31,eGaming,142
18779342,2021-01-31,eGaming,300
17983553,2021-05-31,eGaming,100
14996186,2020-02-29,eGaming,13
16224943,2020-10-31,eGaming,200
18749442,2021-06-30,eGaming,10
13287765,2020-12-31,eGaming,75
15091414,2020-10-31,eGaming,30
13092283,2020-02-29,eGaming,90
19894036,2021-05-31,eGaming,100
13208342,2020-07-31,eGaming,19
19682588,2021-04-30,eGaming,130
12661272,2021-01-31,eGaming,80
13664564,2019-10-31,eGaming,30
17499249,2021-03-31,SportsBook,25
16029503,2020-06-30,eGaming,29
18232381,2021-03-31,SportsBook,20
20005765,2021-04-30,eGaming,40
16748911,2020-08-31,SportsBook,40
12854043,2020-05-31,eGaming,100
14969841,2020-02-29,SportsBook,500
19865928,2021-04-30,SportsBook,20
13104755,2019-06-30,SportsBook,5
12703494,2020-11-30,eGaming,30
16088092,2020-06-30,eGaming,25
13696130,2020-02-29,eGaming,50
14964608,2021-03-31,SportsBook,250
13140152,2019-07-31,SportsBook,100
12505048,2020-02-29,eGaming,10
17525555,2020-10-31,SportsBook,15
12624630,2021-01-31,SportsBook,20
17074953,2020-09-30,SportsBook,150
15382009,2020-04-30,eGaming,100
18643378,2021-01-31,eGaming,200
15016178,2020-05-31,eGaming,50
18259000,2021-03-31,SportsBook,300
13862523,2021-06-30,eGaming,20
14773593,2020-01-31,SportsBook,25
19788464,2021-04-30,eGaming,200
15759876,2020-09-30,eGaming,20
20390760,2021-06-30,eGaming,100
16501721,2020-10-31,eGaming,25
14558618,2020-01-31,eGaming,45
15266513,2020-03-31,eGaming,30
13854773,2021-02-28,eGaming,40
12812753,2019-04-30,eGaming,10
17829192,2021-06-30,SportsBook,30
13978416,2019-12-31,SportsBook,925
13751197,2020-09-30,SportsBook,40
12815961,2019-12-31,eGaming,34
14763771,2020-01-31,eGaming,20
13666479,2020-11-30,eGaming,8
12400599,2019-10-31,SportsBook,200
12579864,2020-05-31,eGaming,60
13806616,2020-03-31,eGaming,40
13632468,2020-08-31,SportsBook,50
14673140,2020-11-30,eGaming,75
17969080,2020-11-30,eGaming,55
13977451,2020-01-31,eGaming,248
16217706,2020-07-31,SportsBook,13
20069925,2021-04-30,eGaming,100
18485535,2021-02-28,eGaming,60
13368936,2020-06-30,SportsBook,120
12662856,2019-05-31,eGaming,100
17492727,2021-01-31,eGaming,80
12388336,2019-07-31,eGaming,40
12832760,2020-02-29,eGaming,70
12699627,2019-11-30,eGaming,10
15005213,2021-04-30,eGaming,20
20082091,2021-04-30,eGaming,80
17952799,2020-11-30,SportsBook,25
14883642,2020-10-31,eGaming,50
13766359,2020-06-30,eGaming,19
17366796,2021-05-31,eGaming,12
19448870,2021-06-30,eGaming,20
15966032,2020-06-30,eGaming,40
12997518,2019-05-31,SportsBook,5
13365430,2019-08-31,eGaming,4
12806426,2019-11-30,SportsBook,30
17941290,2021-05-31,SportsBook,100
12827444,2020-12-31,SportsBook,10
12868491,2021-06-30,SportsBook,12
16201044,2020-06-30,eGaming,275
12486725,2020-12-31,eGaming,10
13248243,2019-07-31,SportsBook,700
12752767,2019-03-31,eGaming,10
17783805,2020-11-30,SportsBook,50
12338061,2019-01-31,SportsBook,10
17225997,2020-10-31,eGaming,58
14649815,2020-04-30,eGaming,49
13919975,2019-11-30,SportsBook,500
13325605,2021-04-30,eGaming,80
14765403,2020-01-31,eGaming,10
13679850,2021-03-31,eGaming,10
20409533,2021-06-30,eGaming,40
12349761,2021-01-31,eGaming,19
20107358,2021-05-31,SportsBook,5
15048464,2020-03-31,SportsBook,25
14819722,2020-01-31,eGaming,4
14788796,2020-12-31,SportsBook,250
18451833,2021-01-31,eGaming,20
13403972,2021-02-28,SportsBook,200
19839698,2021-05-31,eGaming,70
14572150,2020-10-31,eGaming,100
16217657,2020-12-31,eGaming,30
13746797,2019-10-31,eGaming,100
16831007,2020-09-30,SportsBook,250
15717008,2020-12-31,eGaming,30
14933490,2020-04-30,eGaming,164
12459166,2020-05-31,eGaming,50
13492751,2019-09-30,eGaming,100
12491437,2019-11-30,eGaming,20
12546948,2019-02-28,SportsBook,300
15787776,2021-01-31,eGaming,15
19896703,2021-04-30,SportsBook,248
13474416,2019-12-31,eGaming,150
13284893,2021-03-31,SportsBook,100
15813328,2021-04-30,SportsBook,30
18247622,2020-12-31,eGaming,50
18238621,2020-12-31,SportsBook,15
12727052,2019-04-30,SportsBook,5
13501456,2020-05-31,eGaming,19
13328116,2021-01-31,eGaming,200
18710010,2021-01-31,eGaming,30
18526991,2020-12-31,eGaming,73
18856849,2021-01-31,eGaming,100
20418134,2021-06-30,eGaming,30
18559076,2020-12-31,eGaming,275
18544756,2021-01-31,eGaming,100
13592643,2020-05-31,SportsBook,13
18630259,2021-05-31,eGaming,10
15264577,2021-02-28,eGaming,100
15013062,2021-01-31,eGaming,200
14664831,2019-12-31,eGaming,150
12361902,2019-01-31,eGaming,200
15157813,2020-12-31,eGaming,60
14694037,2021-03-31,eGaming,3
13890598,2020-09-30,eGaming,50
14819161,2021-05-31,eGaming,20
12859706,2019-06-30,eGaming,50
13362676,2020-02-29,SportsBook,50
13962522,2020-01-31,eGaming,53
12847638,2020-04-30,eGaming,10
18382759,2021-03-31,eGaming,20
16117355,2020-06-30,SportsBook,90
18156910,2020-12-31,SportsBook,60
15911792,2020-05-31,eGaming,40
18889719,2021-01-31,eGaming,29
19649667,2021-04-30,eGaming,30
16662841,2021-03-31,eGaming,25
14929259,2020-02-29,eGaming,100
12663321,2020-09-30,SportsBook,40
13403080,2019-10-31,SportsBook,75
13015329,2019-05-31,SportsBook,5
13356515,2020-04-30,eGaming,12
19785045,2021-04-30,eGaming,370
16110476,2020-06-30,SportsBook,500
18898208,2021-01-31,eGaming,575
19295536,2021-06-30,eGaming,80
16623380,2021-01-31,SportsBook,50
14335439,2020-12-31,eGaming,48
17803530,2021-06-30,eGaming,19
14814768,2020-01-31,eGaming,3
18084210,2021-01-31,SportsBook,100
19015884,2021-02-28,eGaming,264
14805942,2020-03-31,SportsBook,20
13622854,2021-04-30,SportsBook,71
17844289,2020-11-30,eGaming,800
19717994,2021-04-30,eGaming,313
18829603,2021-01-31,eGaming,16
13126211,2020-04-30,SportsBook,50
13031487,2019-05-31,eGaming,30
17214004,2020-09-30,eGaming,900
13324762,2021-02-28,eGaming,30
13747764,2020-08-31,eGaming,60
17213101,2020-09-30,SportsBook,50
15921472,2021-01-31,eGaming,50
13831849,2021-05-31,eGaming,23
18013492,2021-01-31,eGaming,49
12763606,2019-04-30,SportsBook,10
19724146,2021-04-30,eGaming,167
15408664,2020-06-30,eGaming,50
12416515,2020-09-30,eGaming,20
18330022,2020-12-31,eGaming,225
12827494,2020-02-29,eGaming,20
19529796,2021-04-30,eGaming,98
12633726,2020-08-31,eGaming,150
14862797,2020-01-31,eGaming,7
16551934,2020-08-31,eGaming,30
13759398,2019-11-30,SportsBook,5
12826668,2019-04-30,SportsBook,300
17968411,2021-03-31,eGaming,276
19656034,2021-04-30,eGaming,175
12382819,2019-01-31,eGaming,19
12602891,2019-10-31,eGaming,60
14510781,2019-12-31,SportsBook,35
13434156,2019-09-30,eGaming,19
17609497,2021-02-28,eGaming,285
18636983,2021-01-31,eGaming,299
12647001,2021-06-30,eGaming,12
20224334,2021-06-30,eGaming,30
12534847,2019-06-30,eGaming,10
13988920,2021-06-30,eGaming,50
12436986,2020-09-30,eGaming,30
20162305,2021-06-30,eGaming,25
15031591,2020-02-29,eGaming,4
16028650,2020-11-30,eGaming,10
13728141,2020-03-31,eGaming,25
12368998,2019-04-30,eGaming,800
20045291,2021-04-30,eGaming,40
20053326,2021-05-31,eGaming,20
13452156,2019-09-30,eGaming,13
19540016,2021-03-31,eGaming,500
13509521,2019-09-30,eGaming,10
19550804,2021-05-31,eGaming,50
14598533,2020-12-31,eGaming,10
13028886,2019-05-31,eGaming,150
15146376,2020-12-31,eGaming,19
19732159,2021-04-30,eGaming,435
13799009,2020-05-31,eGaming,110
12393540,2019-01-31,eGaming,20
16562028,2020-08-31,eGaming,225
12767609,2019-11-30,eGaming,20
12491574,2020-06-30,SportsBook,250
12595141,2020-11-30,SportsBook,200
17588873,2021-03-31,SportsBook,80
14731984,2020-01-31,eGaming,30
13138548,2020-03-31,eGaming,79
12745079,2020-04-30,SportsBook,400
13365078,2019-12-31,SportsBook,600
13126211,2021-02-28,eGaming,19
12767145,2019-12-31,eGaming,16
13210298,2019-11-30,SportsBook,5
15169997,2020-12-31,eGaming,20
12384408,2019-01-31,SportsBook,10
14702339,2020-01-31,eGaming,100
13856476,2020-02-29,SportsBook,10
12539677,2019-02-28,eGaming,19
19016496,2021-03-31,eGaming,50
15260859,2020-04-30,eGaming,50
14547469,2019-12-31,SportsBook,200
15083946,2021-06-30,SportsBook,300
17798042,2021-04-30,eGaming,20
13296280,2019-09-30,SportsBook,20
18922296,2021-06-30,eGaming,9
14833744,2020-08-31,SportsBook,10
17456722,2020-11-30,eGaming,30
20269922,2021-06-30,eGaming,70
17363018,2020-10-31,eGaming,29
13627607,2021-02-28,eGaming,100
14767742,2020-11-30,eGaming,50
14739378,2020-01-31,SportsBook,80
12507522,2019-11-30,eGaming,100
13413107,2021-02-28,eGaming,68
18963999,2021-02-28,eGaming,117
14762158,2020-01-31,eGaming,10
15157553,2020-03-31,eGaming,4
14693476,2020-01-31,eGaming,20
19318097,2021-05-31,SportsBook,100
12799749,2019-10-31,eGaming,2
13219417,2021-03-31,eGaming,19
13837143,2020-08-31,eGaming,250
12776117,2019-06-30,eGaming,50
12384963,2019-01-31,eGaming,63
14482406,2019-12-31,eGaming,20
13226531,2021-01-31,eGaming,25
15142918,2021-01-31,SportsBook,500
15729296,2020-05-31,eGaming,96
13748731,2019-10-31,eGaming,10
12730591,2019-06-30,SportsBook,300
15851324,2020-05-31,SportsBook,100
12763985,2019-04-30,SportsBook,30
17253273,2021-06-30,eGaming,10
16547351,2020-09-30,eGaming,26
16778461,2020-12-31,SportsBook,200
12624630,2019-08-31,SportsBook,20
17926362,2020-11-30,eGaming,50
18055876,2021-06-30,eGaming,9
17959437,2020-11-30,eGaming,63
12610951,2019-04-30,eGaming,30
15773230,2021-01-31,eGaming,100
13389956,2019-10-31,SportsBook,250
15526810,2020-08-31,eGaming,19
12787693,2019-04-30,SportsBook,10
13127502,2020-10-31,eGaming,795
15076226,2020-08-31,SportsBook,200
14771347,2020-04-30,eGaming,29
13717591,2020-01-31,SportsBook,100
14839521,2020-04-30,eGaming,539
15057713,2020-11-30,eGaming,10
20389872,2021-06-30,eGaming,16
13607061,2020-01-31,SportsBook,180
13284893,2020-09-30,eGaming,100
15064683,2020-03-31,SportsBook,800
18866425,2021-01-31,eGaming,40
12379901,2020-08-31,eGaming,200
17435477,2020-10-31,SportsBook,500
13048456,2021-05-31,eGaming,25
12643957,2021-03-31,eGaming,8
12859681,2021-05-31,eGaming,271
12381634,2020-09-30,eGaming,10
13380514,2021-04-30,eGaming,100
19531787,2021-04-30,eGaming,150
17258365,2021-01-31,eGaming,20
15355011,2020-10-31,eGaming,9
17468333,2020-10-31,SportsBook,500
16374038,2020-07-31,eGaming,30
13451778,2020-08-31,eGaming,50
13318827,2019-11-30,eGaming,30
19424004,2021-04-30,SportsBook,30
19171087,2021-05-31,eGaming,75
17904082,2021-02-28,eGaming,229
17868895,2020-11-30,SportsBook,5
13891857,2020-02-29,SportsBook,100
13829617,2020-01-31,eGaming,50
20606151,2021-06-30,eGaming,68
13875274,2021-04-30,SportsBook,240
12687641,2019-03-31,SportsBook,10
15440511,2020-04-30,eGaming,20
12417514,2019-02-28,eGaming,125
13921007,2020-04-30,eGaming,25
13837143,2020-07-31,eGaming,33
19067595,2021-02-28,SportsBook,13
19304188,2021-03-31,eGaming,3
14739914,2021-02-28,eGaming,285
12606024,2020-03-31,eGaming,100
13054593,2021-04-30,SportsBook,30
13744143,2021-04-30,SportsBook,8
20615862,2021-06-30,eGaming,80
18904495,2021-01-31,eGaming,40
15185240,2021-02-28,eGaming,20
12406022,2020-04-30,eGaming,20
13899665,2020-07-31,eGaming,30
19082701,2021-02-28,eGaming,1000
17334809,2020-10-31,SportsBook,10
18799177,2021-03-31,eGaming,100
17828813,2021-04-30,eGaming,9
14764936,2021-06-30,eGaming,10
16643423,2020-08-31,eGaming,16
15983259,2020-06-30,eGaming,80
13356182,2020-12-31,eGaming,70
12451390,2019-01-31,eGaming,19
17633359,2020-10-31,eGaming,30
19621710,2021-03-31,eGaming,30
13818995,2020-10-31,eGaming,50
13850796,2019-11-30,SportsBook,150
12369479,2020-04-30,eGaming,31
19496184,2021-05-31,eGaming,100
13010147,2019-12-31,eGaming,25
14819752,2020-02-29,SportsBook,30
13460436,2019-09-30,eGaming,98
17645606,2020-11-30,eGaming,81
15789755,2020-11-30,eGaming,20
19323483,2021-03-31,eGaming,49
15603532,2020-04-30,eGaming,300
14487036,2020-05-31,eGaming,29
17580489,2021-03-31,eGaming,30
12665733,2020-10-31,eGaming,100
12626786,2019-03-31,SportsBook,600
19895868,2021-04-30,eGaming,40
19035566,2021-02-28,eGaming,25
12453935,2021-06-30,eGaming,50
13011484,2020-01-31,eGaming,703
15823627,2020-05-31,eGaming,80
15560646,2020-05-31,eGaming,55
16451877,2020-08-31,SportsBook,25
15269630,2020-11-30,eGaming,64
16507470,2021-01-31,SportsBook,5
13231401,2019-07-31,eGaming,2
18016112,2020-11-30,eGaming,2000
14668292,2020-04-30,eGaming,50
14978229,2020-09-30,SportsBook,50
17700760,2020-11-30,eGaming,272
15050644,2020-12-31,SportsBook,100
12645053,2019-10-31,SportsBook,30
14762229,2020-09-30,eGaming,59
14858474,2020-09-30,SportsBook,300
14567025,2020-02-29,eGaming,30
15005438,2021-02-28,eGaming,19
14982498,2020-05-31,eGaming,59
18616749,2021-01-31,eGaming,100
12557589,2019-02-28,SportsBook,21
13067694,2020-08-31,SportsBook,50
12543021,2021-05-31,eGaming,20
12853205,2020-04-30,eGaming,50
12834162,2021-03-31,eGaming,29
17772314,2020-12-31,eGaming,350
13947933,2020-09-30,SportsBook,200
15137714,2020-03-31,eGaming,100
13290455,2020-11-30,SportsBook,200
15539958,2021-02-28,eGaming,19
12537749,2020-04-30,eGaming,500
12628242,2021-04-30,eGaming,50
19508654,2021-04-30,eGaming,29
20437075,2021-06-30,eGaming,150
14612464,2020-01-31,eGaming,73
15025771,2020-04-30,SportsBook,50
17352298,2020-11-30,eGaming,20
13461039,2021-02-28,SportsBook,30
13400544,2020-07-31,eGaming,9
14972396,2020-02-29,eGaming,12
12397353,2019-01-31,SportsBook,600
12999097,2021-02-28,eGaming,150
19946721,2021-06-30,eGaming,50
13407454,2020-05-31,eGaming,150
13626040,2020-01-31,eGaming,50
15076166,2020-04-30,eGaming,2000
17580564,2020-10-31,SportsBook,25
13827310,2020-02-29,eGaming,30
17841945,2020-11-30,eGaming,325
14620283,2020-01-31,eGaming,256
15885939,2020-05-31,eGaming,20
16209814,2020-07-31,eGaming,75
18631565,2021-04-30,eGaming,130
15992141,2020-06-30,SportsBook,35
15009246,2021-04-30,eGaming,9
19768691,2021-05-31,eGaming,30
18830371,2021-06-30,eGaming,253
14839521,2021-02-28,eGaming,19
13104734,2019-06-30,SportsBook,5
14811654,2020-02-29,eGaming,200
13061916,2020-09-30,eGaming,100
19322659,2021-03-31,eGaming,117
17812702,2021-01-31,eGaming,50
20383248,2021-05-31,eGaming,50
20550592,2021-06-30,eGaming,40
19722487,2021-05-31,eGaming,20
16758794,2020-08-31,eGaming,125
15010262,2020-02-29,eGaming,13
14546514,2020-07-31,eGaming,100
12428335,2019-11-30,eGaming,15
16437501,2020-07-31,SportsBook,10
15866529,2020-07-31,eGaming,30
13055063,2020-07-31,SportsBook,200
13699320,2020-01-31,SportsBook,500
19321847,2021-02-28,eGaming,63
18520231,2021-02-28,eGaming,324
17111124,2021-06-30,eGaming,20
19696614,2021-03-31,eGaming,250
13320841,2020-08-31,SportsBook,300
13780724,2021-04-30,eGaming,20
14582111,2019-12-31,eGaming,58
18216493,2020-12-31,eGaming,30
18708622,2021-01-31,SportsBook,25
18084481,2020-12-31,eGaming,29
20357497,2021-05-31,eGaming,40
