src_player_id,ActivityMonth,Product,SubProduct,ActivePlayerDays,Bet_Amount,Win_Amount,Gross_Win,Net_Gross_Win,,
14802068,2020-07-31,SportsBook,Livebook,7,810,0,810,680,,
13722322,2019-10-31,eGaming,Table Games,1,0,0,0,0,,
17507091,2020-12-31,SportsBook,Livebook,1,30,0,30,25,,
14982313,2021-03-31,SportsBook,Prematch,31,7038,7002,59,49,,
14893410,2021-02-28,SportsBook,Livebook,16,556,434,122,103,,
14536401,2020-02-29,SportsBook,Prematch,25,297,50,267,225,,
13644464,2020-08-31,eGaming,Non Table Games,3,3030,2335,695,584,,
19180261,2021-03-31,eGaming,Non Table Games,1,391,342,49,41,,
12813983,2019-06-30,eGaming,Non Table Games,1,5,5,0,0,,
16620682,2021-03-31,eGaming,Non Table Games,22,0,0,0,0,,
14611627,2019-12-31,eGaming,Non Table Games,2,226,126,97,81,,
13818995,2020-07-31,SportsBook,Livebook,11,220,236,16,13,,
14800997,2020-05-31,eGaming,Table Games,1,701,596,105,88,,
14805694,2020-01-31,eGaming,Non Table Games,1,19,9,10,8,,
13933859,2020-12-31,SportsBook,Prematch,6,170,0,170,143,,
13514500,2020-08-31,eGaming,Non Table Games,8,8223,7549,675,567,,
14472082,2020-07-31,SportsBook,Prematch,31,1,0,1,1,,
13069661,2019-10-31,SportsBook,Livebook,3,50,0,50,42,,
17254652,2021-06-30,eGaming,Non Table Games,1,1081,1071,10,8,,
14894267,2021-01-31,eGaming,Non Table Games,2,10,2,8,7,,
15085575,2020-03-31,eGaming,Non Table Games,2,130,63,66,55,,
13070656,2019-05-31,eGaming,Non Table Games,4,3003,2602,399,336,,
15906408,2020-06-30,eGaming,Table Games,1,0,0,0,0,,
12596217,2019-02-28,eGaming,Non Table Games,1,0,0,0,0,,
17233258,2021-02-28,Lotto,Lotto,1,0,0,23,19,,
17869410,2021-01-31,SportsBook,Prematch,11,26,0,26,22,,
12539906,2019-07-31,SportsBook,Livebook,2,91,172,81,68,,
19545648,2021-03-31,eGaming,Non Table Games,14,10527,9013,1515,1272,,
13638295,2020-06-30,SportsBook,Livebook,6,103,132,30,25,,
13948402,2019-11-30,SportsBook,Livebook,10,5780,4769,1011,849,,
18724106,2021-01-31,eGaming,Non Table Games,1,182,71,111,93,,
20474766,2021-06-30,eGaming,Non Table Games,17,0,0,0,0,,
17525161,2020-10-31,SportsBook,Prematch,1,10,0,10,9,,
13320946,2019-08-31,SportsBook,Prematch,4,1482,962,520,437,,
17084776,2021-06-30,eGaming,Non Table Games,22,0,0,0,0,,
13739881,2019-10-31,eGaming,Non Table Games,1,15,11,4,3,,
15361107,2020-07-31,eGaming,Non Table Games,2,61,42,19,16,,
14511672,2020-01-31,eGaming,Non Table Games,10,805,664,130,109,,
16013956,2020-07-31,eGaming,Non Table Games,1,0,0,0,0,,
15921734,2020-05-31,eGaming,Non Table Games,1,0,0,0,0,,
14762835,2020-04-30,SportsBook,Livebook,2,44,84,41,34,,
14882228,2020-12-31,eGaming,Non Table Games,6,2909,3218,309,260,,
19637662,2021-04-30,SportsBook,Prematch,30,13,0,20,17,,
14686344,2021-05-31,eGaming,Non Table Games,1,342,170,172,144,,
13209630,2020-12-31,eGaming,Table Games,2,12010,10600,1410,1184,,
13019335,2020-01-31,SportsBook,Livebook,7,234,56,178,149,,
15113135,2020-03-31,SportsBook,Livebook,4,20,0,20,17,,
14826546,2021-03-31,eGaming,Non Table Games,28,0,0,0,0,,
16386111,2020-07-31,eGaming,Non Table Games,1,25,0,25,21,,
13856829,2019-11-30,eGaming,Non Table Games,1,76,66,9,8,,
13326234,2019-12-31,eGaming,Non Table Games,5,361,184,178,149,,
13966251,2020-02-29,SportsBook,Prematch,29,0,0,0,0,,
14966127,2021-01-31,SportsBook,Livebook,1,30,76,46,38,,
14986968,2020-02-29,eGaming,Non Table Games,1,330,232,91,77,,
13486973,2020-11-30,SportsBook,Prematch,21,10305,19187,8883,7461,,
16732548,2020-08-31,SportsBook,Livebook,1,20,0,20,17,,
12664317,2019-06-30,SportsBook,Prematch,4,190,443,253,213,,
19979056,2021-04-30,SportsBook,Livebook,1,28,0,28,24,,
14927885,2020-08-31,SportsBook,Prematch,5,2403,3474,1071,899,,
15502615,2020-09-30,eGaming,Non Table Games,5,269,151,117,98,,
17552364,2021-06-30,eGaming,Non Table Games,6,7,6,1,1,,
13130973,2021-01-31,SportsBook,Livebook,9,2841,2828,13,11,,
16743583,2021-01-31,eGaming,Non Table Games,1,103,45,58,49,,
12592345,2020-01-31,eGaming,Non Table Games,1,400,379,21,18,,
12759368,2019-07-31,SportsBook,Prematch,7,847,862,14,12,,
13351647,2020-06-30,SportsBook,Prematch,3,100,100,20,17,,
15305914,2020-11-30,SportsBook,Prematch,1,4,0,4,3,,
16604156,2020-12-31,eGaming,Non Table Games,2,79,184,105,88,,
15044688,2020-04-30,eGaming,Non Table Games,1,170,145,25,21,,
17746986,2021-01-31,SportsBook,Prematch,10,205,0,205,173,,
13040888,2020-12-31,eGaming,Non Table Games,1,11,4,7,6,,
12460573,2019-02-28,SportsBook,Livebook,24,4173,2679,1495,1276,,
12854196,2019-11-30,SportsBook,Livebook,3,70,0,70,59,,
12598906,2019-08-31,SportsBook,Prematch,20,51,10,43,36,,
13514815,2021-03-31,eGaming,Non Table Games,1,48,29,19,16,,
13078206,2019-05-31,SportsBook,Prematch,4,23,27,4,4,,
12473488,2021-03-31,SportsBook,Prematch,8,434,0,434,365,,
19269806,2021-02-28,SportsBook,Livebook,5,1054,953,101,85,,
16568335,2020-08-31,SportsBook,Prematch,4,220,113,107,90,,
17987236,2021-03-31,SportsBook,Livebook,1,2,0,2,2,,
13038257,2019-10-31,eGaming,Non Table Games,10,1753,983,770,646,,
12868726,2019-05-31,SportsBook,Prematch,16,158,0,158,133,,
18030468,2021-06-30,SportsBook,Livebook,17,1316,1322,6,5,,
12761139,2019-04-30,SportsBook,Prematch,1,30,0,30,25,,
14962222,2020-03-31,eGaming,Non Table Games,1,0,0,0,0,,
14982733,2020-02-29,SportsBook,Livebook,2,849,912,63,53,,
13491507,2021-04-30,eGaming,Non Table Games,23,57389,49829,7559,6350,,
14626848,2020-10-31,eGaming,Table Games,2,128,99,29,24,,
12472283,2019-02-28,SportsBook,Prematch,26,1716,1452,257,224,,
19308325,2021-04-30,eGaming,Non Table Games,2,1371,1043,327,275,,
18696930,2021-02-28,eGaming,Non Table Games,1,0,0,0,0,,
18358261,2021-02-28,eGaming,Non Table Games,4,206,104,102,86,,
14876357,2020-05-31,SportsBook,Livebook,2,1065,582,483,406,,
12851886,2019-04-30,SportsBook,Prematch,5,111,0,111,93,,
13714337,2019-10-31,SportsBook,Prematch,2,101,177,76,64,,
19603451,2021-03-31,eGaming,Table Games,1,2505,2432,73,61,,
12446385,2021-02-28,SportsBook,Prematch,9,60,0,60,50,,
14510623,2020-08-31,SportsBook,Prematch,4,170,0,170,143,,
19665362,2021-06-30,SportsBook,Prematch,1,82,0,82,69,,
18702382,2021-02-28,SportsBook,Livebook,1,2,0,2,2,,
18185071,2020-12-31,SportsBook,Prematch,6,4522,4810,288,242,,
12986647,2019-06-30,eGaming,Table Games,1,0,0,0,0,,
13414358,2019-09-30,SportsBook,Prematch,17,417,48,368,309,,
16022273,2021-02-28,eGaming,Non Table Games,2,138,88,50,42,,
12846284,2019-12-31,eGaming,Non Table Games,1,1,0,1,1,,
18998008,2021-03-31,SportsBook,Livebook,1,20,0,20,17,,
13606610,2019-09-30,eGaming,Non Table Games,1,0,0,0,0,,
17717455,2021-04-30,SportsBook,Prematch,2,30,0,30,25,,
14762090,2020-02-29,SportsBook,Prematch,20,227,208,19,16,,
14461974,2021-04-30,eGaming,Non Table Games,5,1096,720,376,316,,
16317454,2021-02-28,SportsBook,Prematch,20,25,0,24,20,,
13041168,2021-05-31,SportsBook,Prematch,18,0,0,45,38,,
13235994,2020-12-31,eGaming,Non Table Games,1,52,32,19,16,,
13775175,2020-10-31,eGaming,Non Table Games,1,56,16,40,34,,
13946983,2021-03-31,eGaming,Non Table Games,1,0,0,0,0,,
17982242,2021-05-31,eGaming,Non Table Games,28,0,0,0,0,,
16161993,2020-06-30,SportsBook,Prematch,5,25,0,25,21,,
14522287,2020-10-31,Lotto,Lotto,1,1,0,1,1,,
13617223,2021-03-31,eGaming,Non Table Games,2,0,0,0,0,,
14486772,2021-02-28,SportsBook,Prematch,8,701,0,701,589,,
13588508,2019-10-31,SportsBook,Prematch,3,30,114,84,70,,
12593353,2020-09-30,SportsBook,Prematch,3,250,449,199,167,,
13878962,2019-12-31,eGaming,Non Table Games,1,21,6,15,13,,
14784167,2020-02-29,SportsBook,Livebook,4,38,17,21,18,,
12838213,2020-11-30,SportsBook,Livebook,17,4296,6949,2653,2228,,
12421425,2021-04-30,eGaming,Non Table Games,23,10104,10349,245,206,,
17535703,2021-04-30,SportsBook,Prematch,3,221,47,173,146,,
17322014,2021-02-28,eGaming,Non Table Games,8,0,0,0,0,,
17603606,2021-01-31,eGaming,Non Table Games,1,0,0,0,0,,
13819124,2019-12-31,eGaming,Non Table Games,4,286,135,150,126,,
13105720,2019-09-30,IVG,IVG,1,687,725,38,32,,
15503523,2020-12-31,eGaming,Non Table Games,3,106,46,59,50,,
13284404,2020-07-31,eGaming,Non Table Games,1,20,5,15,13,,
17070646,2021-04-30,SportsBook,Livebook,1,216,0,216,181,,
17260241,2020-09-30,SportsBook,Prematch,5,100,175,75,63,,
18587018,2021-03-31,eGaming,Table Games,1,442,451,9,8,,
12627290,2019-03-31,SportsBook,Livebook,6,28048,19977,8071,6780,,
14560087,2020-03-31,SportsBook,Prematch,13,607,73,535,449,,
18271208,2021-02-28,eGaming,Non Table Games,5,933,794,139,116,,
15512972,2020-06-30,eGaming,Table Games,1,49,54,5,4,,
13450962,2019-11-30,eGaming,Non Table Games,2,698,403,286,240,,
12475902,2020-06-30,eGaming,Non Table Games,2,84,54,31,26,,
19770794,2021-05-31,SportsBook,Livebook,18,1002,1062,60,50,,
17154523,2020-09-30,eGaming,Non Table Games,3,10355,9278,1066,896,,
18703168,2021-02-28,eGaming,Non Table Games,1,449,440,9,8,,
13102042,2019-07-31,SportsBook,Prematch,31,0,0,0,0,,
13353624,2020-11-30,Lotto,Lotto,8,343,471,128,108,,
17845003,2021-06-30,eGaming,Table Games,1,16,0,16,13,,
12820267,2019-04-30,eGaming,Non Table Games,6,291,242,49,41,,
13720713,2021-03-31,SportsBook,Prematch,8,529,484,45,38,,
17844289,2020-11-30,eGaming,Non Table Games,1,7282,5575,1706,1433,,
12653536,2021-05-31,SportsBook,Livebook,2,23,14,9,7,,
13339399,2021-05-31,SportsBook,Prematch,8,433,105,328,276,,
17593678,2020-10-31,Lotto,Lotto,6,68,0,68,57,,
13414086,2020-11-30,SportsBook,Livebook,2,234,99,136,114,,
12493835,2019-02-28,eGaming,Non Table Games,1,959,909,47,40,,
18874830,2021-03-31,eGaming,Non Table Games,3,4717,4594,123,103,,
14511672,2020-11-30,SportsBook,Livebook,9,798,419,379,318,,
12436320,2021-02-28,eGaming,Non Table Games,3,0,0,0,0,,
16021021,2020-06-30,eGaming,Non Table Games,1,0,0,0,0,,
13524931,2021-03-31,eGaming,Non Table Games,8,4757,4145,612,514,,
19621301,2021-06-30,SportsBook,Livebook,3,355,318,38,32,,
12860110,2020-01-31,SportsBook,Livebook,1,429,0,429,360,,
18613151,2021-01-31,eGaming,Non Table Games,1,187,191,4,4,,
13711436,2020-10-31,SportsBook,Livebook,6,65,25,40,34,,
17734997,2020-12-31,SportsBook,Livebook,8,856,718,138,116,,
14650744,2019-12-31,eGaming,Non Table Games,2,57,36,21,18,,
12764758,2019-11-30,SportsBook,Prematch,13,164,486,322,270,,
17988429,2020-11-30,SportsBook,Livebook,1,3750,6770,3020,2537,,
17784451,2021-03-31,eGaming,Table Games,1,25,0,25,21,,
12479533,2019-11-30,SportsBook,Livebook,8,40,0,40,34,,
12871430,2020-09-30,SportsBook,Livebook,6,850,0,850,714,,
15309097,2020-03-31,eGaming,Non Table Games,1,100,0,98,82,,
12438778,2019-11-30,eGaming,Non Table Games,1,0,0,0,0,,
19908570,2021-04-30,eGaming,Non Table Games,1,0,0,0,0,,
13237324,2021-05-31,eGaming,Non Table Games,2,84109,83325,784,659,,
15104607,2020-08-31,IVG,IVG,1,8,0,8,7,,
13218554,2021-06-30,SportsBook,Livebook,2,129,154,24,20,,
12496875,2020-08-31,eGaming,Non Table Games,1,727,707,16,14,,
15037221,2020-11-30,SportsBook,Livebook,1,100,0,100,84,,
13215637,2020-05-31,SportsBook,Prematch,22,49,7,41,35,,
12562318,2019-02-28,SportsBook,Prematch,3,242,0,242,203,,
19209764,2021-03-31,SportsBook,Prematch,2,9,0,9,8,,
13354842,2019-08-31,SportsBook,Livebook,2,5,4,1,1,,
13419397,2020-02-29,SportsBook,Prematch,15,1334,820,514,431,,
15025552,2020-02-29,SportsBook,Prematch,1,100,0,100,84,,
13262212,2019-07-31,SportsBook,Livebook,10,1003,669,334,281,,
13314834,2019-12-31,SportsBook,Prematch,12,471,792,328,275,,
13519437,2019-09-30,eGaming,Non Table Games,1,0,0,0,0,,
16408524,2020-12-31,SportsBook,Prematch,15,585,0,546,459,,
13084494,2020-01-31,SportsBook,Prematch,1,10,0,10,8,,
12444163,2020-03-31,SportsBook,Prematch,1,130,0,130,109,,
15178289,2021-04-30,eGaming,Non Table Games,6,2202,1800,402,338,,
17077242,2020-09-30,eGaming,Table Games,1,0,0,0,0,,
13414154,2020-02-29,SportsBook,Prematch,27,1136,0,1136,954,,
19848105,2021-04-30,eGaming,Non Table Games,1,0,0,0,0,,
12465717,2019-02-28,SportsBook,Prematch,11,26,0,26,22,,
16600038,2020-09-30,SportsBook,Livebook,14,203,164,39,33,,
13024721,2020-11-30,SportsBook,Livebook,7,59,38,21,18,,
15023426,2020-02-29,SportsBook,Prematch,1,25,0,25,21,,
12584648,2020-09-30,SportsBook,Prematch,9,15,0,15,13,,
12581016,2021-03-31,SportsBook,Prematch,14,385,561,176,148,,
13946931,2019-11-30,eGaming,Non Table Games,2,452,406,46,39,,
14534718,2019-12-31,SportsBook,Prematch,8,132,78,54,46,,
15875893,2020-05-31,SportsBook,Livebook,2,230,173,57,48,,
17841464,2020-12-31,Lotto,Lotto,31,682,0,682,573,,
18960254,2021-02-28,SportsBook,Prematch,27,244,0,210,176,,
12414393,2020-10-31,SportsBook,Prematch,26,147,3,144,121,,
16628882,2020-12-31,eGaming,Non Table Games,2,164,115,49,41,,
17892102,2020-12-31,Lottery,Lucky Six,1,4,0,4,3,,
13474578,2019-09-30,eGaming,Non Table Games,1,0,0,0,0,,
14676760,2020-12-31,eGaming,Non Table Games,2,233,174,57,48,,
13013669,2019-05-31,eGaming,Non Table Games,1,24,20,4,3,,
13336422,2020-09-30,eGaming,Non Table Games,2,64,54,9,8,,
14748204,2020-03-31,SportsBook,Prematch,2,115,0,115,97,,
18130252,2020-12-31,SportsBook,Prematch,1,20,0,20,17,,
12677396,2020-07-31,SportsBook,Prematch,6,67,0,67,56,,
13718219,2020-03-31,SportsBook,Livebook,4,11,0,11,9,,
12580044,2020-12-31,Lottery,Lucky Six,2,18,2,16,13,,
19396489,2021-05-31,eGaming,Table Games,1,97,66,31,26,,
14576254,2020-10-31,eGaming,Non Table Games,11,4169,3714,455,382,,
19199991,2021-02-28,SportsBook,Livebook,4,18,33,15,13,,
18889785,2021-04-30,eGaming,Non Table Games,19,2171,1992,179,150,,
13013000,2019-05-31,eGaming,Table Games,1,0,0,0,0,,
13457346,2019-10-31,SportsBook,Prematch,1,10,0,10,8,,
19155308,2021-02-28,SportsBook,Prematch,2,25,0,25,21,,
14837913,2020-11-30,Lotto,Lotto,1,6,0,6,5,,
13754484,2020-02-29,SportsBook,Livebook,9,375,307,68,57,,
15350902,2021-05-31,eGaming,Non Table Games,1,449,370,79,66,,
14544153,2019-12-31,eGaming,Non Table Games,2,870,770,99,83,,
14685078,2020-01-31,SportsBook,Livebook,7,267,153,114,96,,
18892505,2021-01-31,eGaming,Non Table Games,2,15501,14321,1179,991,,
17204674,2020-12-31,SportsBook,Livebook,3,12,0,12,10,,
13041168,2019-12-31,SportsBook,Prematch,5,30,29,11,9,,
17841919,2021-06-30,eGaming,Non Table Games,2,365,336,29,25,,
16277027,2021-01-31,Lotto,Lotto,28,534,122,412,346,,
12868321,2020-02-29,eGaming,Non Table Games,1,0,0,0,0,,
13515668,2021-05-31,Lottery,Lucky Six,1,2,0,2,2,,
13491799,2019-09-30,SportsBook,Livebook,2,22,2,20,16,,
13413693,2021-04-30,eGaming,Table Games,1,1648,1575,73,61,,
19545373,2021-05-31,eGaming,Non Table Games,14,8210,7244,966,811,,
19121584,2021-02-28,eGaming,Non Table Games,1,1694,1595,99,83,,
17507091,2020-11-30,eGaming,Non Table Games,1,140,68,73,61,,
13007682,2021-04-30,SportsBook,Prematch,2,0,0,0,0,,
19616261,2021-04-30,SportsBook,Livebook,15,374,318,56,47,,
13354898,2021-06-30,eGaming,Non Table Games,3,0,0,0,0,,
15191248,2021-02-28,eGaming,Non Table Games,16,19375,23061,3686,3096,,
12620190,2021-06-30,eGaming,Non Table Games,7,0,0,0,0,,
17603606,2020-10-31,eGaming,Table Games,1,0,0,0,0,,
20381168,2021-06-30,eGaming,Non Table Games,4,0,0,0,0,,
17419429,2020-11-30,SportsBook,Livebook,1,10,0,10,8,,
13807846,2020-02-29,SportsBook,Prematch,9,305,43,262,220,,
16266907,2020-08-31,SportsBook,Prematch,1,3,0,3,3,,
12627656,2021-06-30,eGaming,Non Table Games,2,0,0,0,0,,
17513905,2020-12-31,SportsBook,Livebook,3,21,0,21,18,,
13932881,2020-08-31,SportsBook,Livebook,8,96,28,69,58,,
16093042,2021-04-30,eGaming,Non Table Games,27,25081,24219,853,717,,
17855802,2020-11-30,SportsBook,Livebook,6,517,23,494,415,,
17799906,2021-05-31,Lotto,Lotto,21,1002,1244,242,203,,
13622854,2020-01-31,SportsBook,Prematch,4,271,602,332,279,,
13525978,2020-10-31,SportsBook,Prematch,21,1623,1479,144,121,,
14835986,2020-01-31,SportsBook,Livebook,2,3550,4713,1163,977,,
12708734,2019-04-30,SportsBook,Livebook,19,1017,780,238,200,,
18128416,2020-12-31,eGaming,Non Table Games,1,187,139,47,39,,
18170936,2020-12-31,SportsBook,Prematch,1,40,0,40,34,,
14819054,2020-01-31,eGaming,Non Table Games,3,1435,1335,100,84,,
12651005,2021-05-31,SportsBook,Prematch,21,2128,692,1436,1206,,
17941717,2020-12-31,SportsBook,Prematch,20,131,5,126,106,,
15338098,2021-05-31,eGaming,Non Table Games,31,0,0,0,0,,
17179659,2020-09-30,SportsBook,Livebook,1,13,0,13,11,,
13602982,2019-10-31,eGaming,Table Games,1,14,0,14,11,,
12601538,2019-02-28,eGaming,Non Table Games,1,64,44,19,16,,
20448367,2021-06-30,Lotto,Lotto,1,2,0,2,2,,
13636131,2021-01-31,eGaming,Non Table Games,10,0,0,0,0,,
14732367,2020-01-31,SportsBook,Livebook,15,222,80,142,119,,
12476129,2019-02-28,SportsBook,Livebook,1,4,4,0,0,,
13205075,2020-11-30,Lotto,Lotto,1,2,0,2,2,,
15028671,2020-02-29,eGaming,Non Table Games,1,0,0,0,0,,
18789163,2021-04-30,SportsBook,Prematch,2,3,0,3,3,,
13589276,2019-12-31,eGaming,Non Table Games,2,1400,682,718,603,,
13624985,2019-10-31,SportsBook,Livebook,1,8,1,6,5,,
13589654,2019-09-30,SportsBook,Livebook,3,39,20,19,16,,
15969660,2020-09-30,SportsBook,Livebook,16,21469,18433,3036,2550,,
15901837,2020-05-31,eGaming,Non Table Games,1,20,4,15,13,,
16374792,2021-03-31,SportsBook,Prematch,1,10,0,10,8,,
18351153,2021-04-30,eGaming,Non Table Games,8,1,0,1,1,,
20373613,2021-06-30,eGaming,Non Table Games,1,0,0,0,0,,
12990759,2021-04-30,SportsBook,Prematch,24,2323,70,2253,1892,,
19418762,2021-04-30,SportsBook,Prematch,30,366,357,59,50,,
13746362,2019-10-31,eGaming,Table Games,1,0,0,0,0,,
13607240,2021-03-31,eGaming,Non Table Games,6,350,228,121,102,,
12811644,2019-10-31,eGaming,Non Table Games,22,46107,47420,1313,1103,,
20041343,2021-04-30,Lotto,Lotto,4,12903,15548,2645,2222,,
19732304,2021-04-30,eGaming,Non Table Games,4,0,0,0,0,,
17925127,2021-06-30,eGaming,Non Table Games,21,1057,670,387,325,,
17520717,2020-12-31,eGaming,Non Table Games,1,1790,1689,102,86,,
14735263,2020-11-30,SportsBook,Livebook,8,125,61,64,54,,
15090686,2020-03-31,SportsBook,Livebook,5,16730,18218,1488,1250,,
13054082,2019-05-31,SportsBook,Livebook,1,5,0,5,4,,
12856178,2019-08-31,eGaming,Non Table Games,1,0,0,0,0,,
13645894,2019-10-31,SportsBook,Livebook,4,424,417,7,6,,
17309126,2020-10-31,SportsBook,Prematch,3,97,0,97,82,,
13489361,2019-10-31,eGaming,Non Table Games,1,0,0,0,0,,
13073467,2020-12-31,SportsBook,Prematch,3,980,0,980,823,,
19745161,2021-05-31,SportsBook,Prematch,5,261,392,131,110,,
13672344,2019-10-31,eGaming,Table Games,1,11,7,4,3,,
13776184,2019-11-30,SportsBook,Prematch,20,3745,4430,685,576,,
13011967,2019-07-31,SportsBook,Prematch,8,660,0,660,554,,
19759860,2021-04-30,eGaming,Non Table Games,1,178,79,99,83,,
18447727,2021-01-31,eGaming,Non Table Games,16,0,0,0,0,,
18891245,2021-01-31,SportsBook,Prematch,3,49,0,49,41,,
13009007,2020-02-29,eGaming,Non Table Games,3,238,158,80,67,,
20563681,2021-06-30,SportsBook,Livebook,2,33,0,33,28,,
13302958,2020-07-31,eGaming,Non Table Games,10,10980,9234,1746,1467,,
18590829,2021-04-30,Lotto,Lotto,29,5707,6900,1193,1002,,
17816137,2020-11-30,eGaming,Table Games,2,9085,8445,640,537,,
18943846,2021-03-31,eGaming,Non Table Games,2,1095,1046,49,42,,
12787648,2020-01-31,SportsBook,Prematch,15,321,610,303,255,,
16759403,2020-08-31,eGaming,Non Table Games,3,395,284,111,93,,
18500771,2020-12-31,Lottery,Lucky Six,2,52,11,41,34,,
15941318,2020-06-30,SportsBook,Prematch,16,251,32,219,184,,
20572371,2021-06-30,SportsBook,Prematch,2,1000,2072,1072,900,,
15643304,2020-07-31,SportsBook,Livebook,19,1280,1038,222,186,,
12752223,2020-07-31,eGaming,Non Table Games,5,3383,3453,70,59,,
17940996,2020-11-30,SportsBook,Prematch,6,40,55,20,17,,
12561742,2019-03-31,eGaming,Non Table Games,7,7394,7736,342,287,,
15799138,2021-04-30,eGaming,Non Table Games,8,0,0,0,0,,
12683180,2019-03-31,SportsBook,Prematch,8,41,81,40,34,,
17324930,2021-05-31,SportsBook,Prematch,11,500,0,595,500,,
12562523,2019-11-30,SportsBook,Prematch,30,0,0,0,0,,
13287714,2019-08-31,SportsBook,Prematch,1,65,341,276,232,,
12793049,2019-04-30,eGaming,Non Table Games,3,0,0,0,0,,
16457878,2020-07-31,eGaming,Non Table Games,1,22,12,10,8,,
19657533,2021-03-31,eGaming,Non Table Games,2,12292,11907,385,323,,
13086443,2020-02-29,eGaming,Non Table Games,7,2675,2270,405,340,,
14566064,2021-05-31,SportsBook,Livebook,1,40,0,40,34,,
12387079,2020-07-31,eGaming,Non Table Games,1,61,31,29,24,,
12393860,2019-12-31,SportsBook,Prematch,1,100,198,98,82,,
19968282,2021-06-30,SportsBook,Prematch,1,1,0,1,1,,
12340155,2019-01-31,eGaming,Non Table Games,1,0,0,0,0,,
15329929,2021-06-30,eGaming,Non Table Games,4,2663,2940,277,233,,
19215535,2021-02-28,SportsBook,Livebook,1,560,130,431,362,,
14719944,2020-05-31,eGaming,Non Table Games,4,165,85,79,66,,
14866033,2020-02-29,eGaming,Non Table Games,2,543,491,52,43,,
13968240,2021-05-31,SportsBook,Prematch,3,517,0,517,434,,
13650112,2019-10-31,SportsBook,Livebook,11,922,719,202,170,,
13763983,2019-12-31,eGaming,Table Games,1,0,0,0,0,,
17983313,2021-05-31,SportsBook,Prematch,30,1381,1220,161,135,,
13611477,2020-10-31,SportsBook,Prematch,10,282,218,64,54,,
18647146,2021-05-31,eGaming,Non Table Games,1,110,100,10,8,,
17970370,2020-11-30,SportsBook,Prematch,7,30,0,30,25,,
17748007,2021-03-31,SportsBook,Prematch,21,230,496,266,223,,
12432260,2019-01-31,SportsBook,Prematch,1,200,494,294,247,,
12387024,2021-06-30,SportsBook,Prematch,2,1739,2759,1020,857,,
18963185,2021-03-31,eGaming,Non Table Games,13,26349,25970,379,318,,
12571825,2021-05-31,eGaming,Non Table Games,30,0,0,0,0,,
14908370,2021-05-31,eGaming,Table Games,2,288,190,98,82,,
13909042,2019-11-30,SportsBook,Livebook,12,2030,1885,145,122,,
13372742,2019-08-31,SportsBook,Livebook,1,430,0,430,361,,
17125781,2020-12-31,Lottery,Lucky Six,1,4,0,4,3,,
13941667,2021-06-30,SportsBook,Livebook,3,5,3,2,2,,
18946033,2021-02-28,SportsBook,Prematch,27,690,778,86,72,,
17503639,2020-12-31,eGaming,Non Table Games,1,10,3,7,6,,
14495182,2020-02-29,SportsBook,Livebook,1,320,0,320,269,,
13342838,2020-08-31,SportsBook,Livebook,13,211,184,28,23,,
18775434,2021-06-30,eGaming,Non Table Games,2,0,0,0,0,,
15562262,2021-01-31,SportsBook,Prematch,12,218,0,218,183,,
18198899,2021-06-30,eGaming,Non Table Games,12,2725,2863,138,116,,
18961166,2021-05-31,Lotto,Lotto,4,153,140,14,11,,
13342482,2019-11-30,eGaming,Non Table Games,6,1234,1115,104,88,,
14724420,2020-04-30,SportsBook,Livebook,1,10,14,4,3,,
13812271,2020-05-31,eGaming,Non Table Games,3,10503,11856,1353,1136,,
14554732,2021-01-31,eGaming,Non Table Games,4,0,0,0,0,,
17515282,2020-10-31,SportsBook,Prematch,6,50,0,50,42,,
15011627,2020-02-29,eGaming,Non Table Games,1,109,84,25,21,,
14563036,2019-12-31,SportsBook,Prematch,1,20,0,20,17,,
17472933,2020-11-30,eGaming,Non Table Games,16,13020,12246,773,650,,
17213218,2020-11-30,eGaming,Non Table Games,1,225,176,49,42,,
15408050,2020-04-30,eGaming,Non Table Games,1,379,280,97,81,,
20284307,2021-05-31,eGaming,Non Table Games,1,138,64,74,62,,
13443742,2020-01-31,SportsBook,Livebook,1,10,0,10,8,,
13529498,2020-07-31,SportsBook,Prematch,12,600,0,600,504,,
14627305,2020-02-29,SportsBook,Livebook,1,36,0,36,30,,
14753866,2020-04-30,eGaming,Non Table Games,5,10079,9640,437,367,,
13842433,2019-11-30,eGaming,Non Table Games,1,0,0,0,0,,
14790083,2020-11-30,SportsBook,Prematch,10,36,19,17,15,,
17952381,2021-03-31,SportsBook,Livebook,6,57,0,57,48,,
12710082,2021-04-30,SportsBook,Prematch,8,171,0,171,144,,
18054610,2021-02-28,eGaming,Non Table Games,26,0,0,0,0,,
15166795,2021-01-31,eGaming,Non Table Games,28,489,381,108,91,,
12775057,2019-04-30,eGaming,Non Table Games,2,1681,1718,50,42,,
13880838,2021-03-31,eGaming,Non Table Games,1,56,46,10,8,,
15548575,2020-04-30,eGaming,Table Games,1,11,0,11,9,,
13420780,2021-04-30,eGaming,Non Table Games,24,0,0,0,0,,
13659117,2020-07-31,SportsBook,Livebook,25,86,83,3,3,,
12990297,2019-05-31,eGaming,Table Games,2,5,4,2,1,,
18380514,2021-05-31,eGaming,Non Table Games,1,37,27,10,8,,
17923280,2021-01-31,eGaming,Non Table Games,2,1359,1099,260,219,,
19209639,2021-04-30,eGaming,Non Table Games,7,0,0,0,0,,
14527311,2019-12-31,eGaming,Non Table Games,1,0,0,0,0,,
