Src_Player_Id,System_First_Bet_Datetime,System_First_BetSlip_Amt,System_First_Bet_Product_Group,System_First_Bet_Product,System_First_Bet_Channel,System_First_Bet_Platform
15868688,2020-05-22 18:02:18,0,eGaming,Non Table Games,Online,Web
17986118,2020-11-21 16:58:12,11,Sports,Prematch,Online,Web
15637878,2020-04-28 22:22:13,3,eGaming,Non Table Games,Online,Web
19522884,NULL,NULL,NULL,NULL,NULL,NULL
16269182,2020-07-06 20:03:02,2,eGaming,Table Games,Online,Mobile
18593427,NULL,NULL,NULL,NULL,NULL,NULL
18654378,2021-01-05 13:40:01,0,eGaming,Non Table Games,Online,Mobile
17534429,NULL,NULL,NULL,NULL,NULL,NULL
17819483,2021-01-15 10:35:10,2,eGaming,Non Table Games,Online,Mobile
16186574,2020-07-25 09:18:24,10,Sports,Prematch,Online,Mobile
16593427,NULL,NULL,NULL,NULL,NULL,NULL
15373218,2020-04-06 21:00:48,0,eGaming,Non Table Games,Online,Mobile
16351594,2020-07-13 15:54:44,250,Sports,Prematch,Online,Web
12726804,2019-03-24 19:40:34,5,Sports,Prematch,Online,Mobile
12716925,2020-01-17 13:18:55,1,eGaming,Non Table Games,Online,Mobile
13451655,2020-03-17 15:09:43,1,eGaming,Non Table Games,Online,Mobile
15079595,2020-03-04 21:44:22,3,Sports,Prematch,Online,Mobile
15480287,NULL,NULL,NULL,NULL,NULL,NULL
15801373,2020-05-14 21:39:48,1,eGaming,Non Table Games,Online,Mobile
13101254,2019-05-31 14:39:31,600,Sports,Prematch,Online,Web
16556310,NULL,NULL,NULL,NULL,NULL,NULL
12842369,2019-04-20 14:01:12,30,Sports,Live,Online,Web
17842660,2020-11-10 14:22:02,2,eGaming,Non Table Games,Online,Web
13598152,2019-09-28 15:51:27,2,Sports,Live,Online,Mobile
13878896,2019-11-21 17:04:51,50,Sports,Live,Online,Mobile
14491851,NULL,NULL,NULL,NULL,NULL,NULL
16074380,2020-06-14 20:32:07,100,Sports,Prematch,Online,Mobile
19604776,NULL,NULL,NULL,NULL,NULL,NULL
13035496,2019-05-13 10:42:17,1,eGaming,Non Table Games,Online,Mobile
13790124,2019-10-30 20:27:03,100,Sports,Prematch,Online,Mobile
15079313,2020-03-04 18:07:58,1,eGaming,Non Table Games,Online,Web
19711445,2021-03-31 18:05:24,1,eGaming,Non Table Games,Online,Mobile
15113483,2020-03-10 15:26:21,1,eGaming,Non Table Games,Online,Web
20305609,NULL,NULL,NULL,NULL,NULL,NULL
13189135,2019-06-23 17:17:55,30,Sports,Prematch,Online,Mobile
15867440,2020-05-22 16:00:14,1,eGaming,Non Table Games,Online,Web
19009024,2021-02-04 21:52:26,10,Sports,Prematch,Online,Mobile
19405554,2021-03-06 17:00:29,0,eGaming,Non Table Games,Online,Mobile
13294346,2019-07-26 20:01:04,1,eGaming,Non Table Games,Online,Mobile
12386578,NULL,NULL,NULL,NULL,NULL,NULL
19923817,NULL,NULL,NULL,NULL,NULL,NULL
13179742,NULL,NULL,NULL,NULL,NULL,NULL
20672758,2021-06-28 02:14:00,1,Sports,Prematch,Online,Mobile
12866850,2020-01-08 16:56:30,0,eGaming,Non Table Games,Online,Mobile
15602717,2020-04-25 16:14:14,1,eGaming,Non Table Games,Online,Mobile
12871420,2019-04-28 09:54:45,3,Sports,Prematch,Online,Web
20501329,2021-06-16 15:48:35,1,eGaming,Non Table Games,Online,Mobile
19576111,NULL,NULL,NULL,NULL,NULL,NULL
20064383,2021-04-29 12:51:21,1,Sports,Prematch,Online,Web
13028997,2019-05-11 16:47:39,1,Sports,Live,Online,Mobile
15855032,2020-05-21 11:22:59,100,Sports,Live,Online,Mobile
18019933,2020-11-24 20:20:13,4000,Sports,Live,Online,Web
12457102,NULL,NULL,NULL,NULL,NULL,NULL
17622725,2020-10-26 18:42:58,5,Sports,Prematch,Online,Mobile
12771909,NULL,NULL,NULL,NULL,NULL,NULL
19450961,NULL,NULL,NULL,NULL,NULL,NULL
20466788,NULL,NULL,NULL,NULL,NULL,NULL
17782093,NULL,NULL,NULL,NULL,NULL,NULL
13402680,2019-08-26 20:27:15,5,eGaming,Non Table Games,Online,Mobile
15561539,NULL,NULL,NULL,NULL,NULL,NULL
15877186,NULL,NULL,NULL,NULL,NULL,NULL
17987438,2020-11-21 15:21:46,1,eGaming,Non Table Games,Online,Mobile
15661054,2020-04-30 21:51:11,10,eGaming,Non Table Games,Online,Mobile
19547271,2021-03-17 19:42:39,10,eGaming,Non Table Games,Online,Mobile
16276812,NULL,NULL,NULL,NULL,NULL,NULL
18621831,NULL,NULL,NULL,NULL,NULL,NULL
18662908,2021-01-07 22:26:51,1,eGaming,Non Table Games,Online,Mobile
17556762,2020-10-21 17:07:29,0,eGaming,Non Table Games,Online,Web
17820757,2020-11-08 20:05:50,0,eGaming,Non Table Games,Online,Mobile
16216453,2020-07-01 07:54:24,1,Sports,Prematch,Online,Web
16695281,NULL,NULL,NULL,NULL,NULL,NULL
15406250,2020-04-10 11:03:26,2,eGaming,Non Table Games,Online,Mobile
16352023,NULL,NULL,NULL,NULL,NULL,NULL
12752516,2019-03-30 15:19:33,1,eGaming,Non Table Games,Online,Mobile
12727400,2019-03-30 21:45:20,5,Sports,Live,Online,Mobile
13478351,2020-05-22 22:07:18,1,eGaming,Non Table Games,Online,Mobile
15085057,2020-03-05 17:58:27,0,eGaming,Non Table Games,Online,Mobile
15518325,NULL,NULL,NULL,NULL,NULL,NULL
15816970,2021-04-10 16:18:50,0,eGaming,Non Table Games,Online,Mobile
13102753,NULL,NULL,NULL,NULL,NULL,NULL
16621268,2020-08-10 14:16:59,40,Sports,Prematch,Online,Mobile
12860126,2019-04-25 10:11:30,1,eGaming,Non Table Games,Online,Mobile
17843478,2020-11-13 17:43:13,2,eGaming,Non Table Games,Online,Mobile
13622194,2019-10-03 18:10:41,30,Sports,Live,Online,Mobile
13881837,2019-11-12 23:09:42,10,Sports,Live,Online,Mobile
14507442,2019-12-07 17:58:38,1,eGaming,Non Table Games,Online,Web
16075513,NULL,NULL,NULL,NULL,NULL,NULL
19615587,2021-03-23 10:37:02,1,eGaming,Non Table Games,Online,Mobile
13048084,NULL,NULL,NULL,NULL,NULL,NULL
13791522,2019-11-08 16:17:17,0,eGaming,Non Table Games,Online,Mobile
15084713,NULL,NULL,NULL,NULL,NULL,NULL
19730634,2021-04-02 07:57:32,1,eGaming,Non Table Games,Online,Mobile
15119352,NULL,NULL,NULL,NULL,NULL,NULL
20315212,NULL,NULL,NULL,NULL,NULL,NULL
13195540,NULL,NULL,NULL,NULL,NULL,NULL
15886355,2020-05-24 13:23:23,1,eGaming,Non Table Games,Online,Web
19126276,NULL,NULL,NULL,NULL,NULL,NULL
19453842,NULL,NULL,NULL,NULL,NULL,NULL
13314015,NULL,NULL,NULL,NULL,NULL,NULL
12389095,NULL,NULL,NULL,NULL,NULL,NULL
19924402,2021-04-16 17:22:26,1,eGaming,Table Games,Online,Mobile
13180230,NULL,NULL,NULL,NULL,NULL,NULL
20679132,NULL,NULL,NULL,NULL,NULL,NULL
13001252,2019-05-04 19:30:03,5,Sports,Prematch,Online,Mobile
15688843,NULL,NULL,NULL,NULL,NULL,NULL
12874557,2019-04-29 01:45:08,1,eGaming,Non Table Games,Online,Mobile
20513014,2021-06-15 18:57:19,100,Sports,Live,Online,Web
19601128,NULL,NULL,NULL,NULL,NULL,NULL
20076185,NULL,NULL,NULL,NULL,NULL,NULL
13032501,2019-05-14 16:45:38,0,eGaming,Non Table Games,Online,Mobile
15893759,2020-05-25 09:25:14,1,eGaming,Non Table Games,Online,Web
18033387,2020-11-25 19:33:12,352,Sports,Prematch,Online,Mobile
12464550,2019-02-02 09:26:42,600,Sports,Prematch,Online,Web
17646388,2020-10-31 13:34:30,2,eGaming,Non Table Games,Online,Mobile
12776195,NULL,NULL,NULL,NULL,NULL,NULL
19463143,NULL,NULL,NULL,NULL,NULL,NULL
20474645,2021-06-11 20:19:32,5,Sports,Prematch,Online,Mobile
17785105,NULL,NULL,NULL,NULL,NULL,NULL
13404463,NULL,NULL,NULL,NULL,NULL,NULL
15602923,2020-04-28 19:44:44,230,Sports,Live,Online,Mobile
15878542,2020-05-23 17:02:06,1,eGaming,Non Table Games,Online,Web
18080018,2020-11-28 08:49:47,5,Sports,Prematch,Online,Mobile
15827606,2020-05-18 18:02:10,2,eGaming,Non Table Games,Online,Mobile
19547812,NULL,NULL,NULL,NULL,NULL,NULL
16277060,NULL,NULL,NULL,NULL,NULL,NULL
18633084,NULL,NULL,NULL,NULL,NULL,NULL
18691957,NULL,NULL,NULL,NULL,NULL,NULL
17595381,NULL,NULL,NULL,NULL,NULL,NULL
17829760,NULL,NULL,NULL,NULL,NULL,NULL
12580976,2019-08-26 17:26:16,1,eGaming,Non Table Games,Online,Mobile
12752072,NULL,NULL,NULL,NULL,NULL,NULL
14970278,NULL,NULL,NULL,NULL,NULL,NULL
13444806,2019-09-05 19:30:58,4,eGaming,Non Table Games,Online,Mobile
14469190,2019-12-01 15:45:18,1,eGaming,Non Table Games,Online,Mobile
14563006,NULL,NULL,NULL,NULL,NULL,NULL
15578223,NULL,NULL,NULL,NULL,NULL,NULL
19027385,2021-02-06 12:41:32,5,Lotto,Lotto,Online,Web
19450526,2021-03-10 14:36:14,1,eGaming,Table Games,Online,Mobile
18172673,NULL,NULL,NULL,NULL,NULL,NULL
18085760,2020-11-28 18:30:09,50,Sports,Prematch,Online,Mobile
18933998,NULL,NULL,NULL,NULL,NULL,NULL
19529387,NULL,NULL,NULL,NULL,NULL,NULL
15367264,2020-04-06 09:11:25,10,eGaming,Non Table Games,Online,Mobile
18533504,NULL,NULL,NULL,NULL,NULL,NULL
18810875,2021-01-18 21:10:43,0,eGaming,Non Table Games,Online,Web
18935684,2021-01-29 16:33:02,0,eGaming,Non Table Games,Online,Mobile
13621220,NULL,NULL,NULL,NULL,NULL,NULL
15051766,NULL,NULL,NULL,NULL,NULL,NULL
19249388,2021-02-22 12:02:55,3,Lotto,Lotto,Online,Web
13419825,2019-08-31 15:56:50,10,eGaming,Non Table Games,Online,Web
12788070,2019-04-07 20:55:01,20,Sports,Prematch,Online,Mobile
18158600,2020-12-03 15:03:44,20,Sports,Prematch,Online,Web
13631497,NULL,NULL,NULL,NULL,NULL,NULL
18913938,NULL,NULL,NULL,NULL,NULL,NULL
14473925,NULL,NULL,NULL,NULL,NULL,NULL
19490781,2021-03-13 08:37:25,0,eGaming,Non Table Games,Online,Mobile
12775599,2019-04-07 17:40:29,10,Sports,Live,Online,Mobile
12342873,NULL,NULL,NULL,NULL,NULL,NULL
14897762,2020-02-03 22:40:58,1,eGaming,Non Table Games,Online,Mobile
15648318,2020-04-29 20:48:09,3,eGaming,Non Table Games,Online,Mobile
17840876,2020-11-10 13:39:31,50,Sports,Live,Online,Web
12998366,2019-08-28 01:24:00,2,Sports,Prematch,Online,Mobile
18453728,NULL,NULL,NULL,NULL,NULL,NULL
20488277,NULL,NULL,NULL,NULL,NULL,NULL
19094052,NULL,NULL,NULL,NULL,NULL,NULL
12573005,2020-02-24 11:06:35,5,Sports,Prematch,Online,Mobile
18055525,2020-11-26 15:23:02,2,eGaming,Non Table Games,Online,Mobile
18098137,2020-11-29 14:43:06,5,Sports,Prematch,Online,Mobile
18757683,2021-01-19 22:10:31,10,Sports,Prematch,Online,Mobile
19540449,NULL,NULL,NULL,NULL,NULL,NULL
13642069,2020-09-17 16:59:49,2,eGaming,Non Table Games,Online,Mobile
15050702,2021-01-23 10:39:22,2,Sports,Prematch,Online,Mobile
13132169,2019-06-07 18:35:57,10,eGaming,Non Table Games,Online,Mobile
14703757,2020-01-06 11:04:40,1,eGaming,Non Table Games,Online,Mobile
12335485,NULL,NULL,NULL,NULL,NULL,NULL
13883640,2021-03-02 10:35:41,0,eGaming,Non Table Games,Online,Mobile
13154239,2019-06-13 11:31:33,20,eGaming,Non Table Games,Online,Mobile
14521014,NULL,NULL,NULL,NULL,NULL,NULL
14749147,2020-01-12 15:24:23,0,eGaming,Non Table Games,Online,Web
12601323,NULL,NULL,NULL,NULL,NULL,NULL
12737254,2019-08-28 18:15:28,1,eGaming,Non Table Games,Online,Mobile
15424424,NULL,NULL,NULL,NULL,NULL,NULL
13069815,NULL,NULL,NULL,NULL,NULL,NULL
18654187,NULL,NULL,NULL,NULL,NULL,NULL
16387633,2020-07-16 21:24:31,50,Sports,Prematch,Online,Mobile
17287333,2020-09-29 17:33:38,10,eGaming,Non Table Games,Online,Web
15300613,NULL,NULL,NULL,NULL,NULL,NULL
17872714,2020-11-12 23:45:54,10,Sports,Live,Online,Mobile
18151520,2020-12-25 18:53:30,1,eGaming,Non Table Games,Online,Mobile
12598732,2019-02-27 12:42:22,1,eGaming,Non Table Games,Online,Mobile
12755288,NULL,NULL,NULL,NULL,NULL,NULL
14974489,2020-02-16 22:33:13,1,eGaming,Non Table Games,Online,Mobile
13452496,2019-09-07 14:36:50,2,eGaming,Non Table Games,Online,Mobile
14470510,NULL,NULL,NULL,NULL,NULL,NULL
14569365,2019-12-16 20:04:11,300,Sports,Prematch,Online,Web
15583143,2020-04-24 06:36:44,0,eGaming,Non Table Games,Online,Mobile
19039684,2021-02-25 22:06:06,10,Sports,Live,Online,Web
19461097,NULL,NULL,NULL,NULL,NULL,NULL
18180820,NULL,NULL,NULL,NULL,NULL,NULL
18097278,2020-11-29 12:40:25,0,eGaming,Non Table Games,Online,Mobile
18969289,NULL,NULL,NULL,NULL,NULL,NULL
19557231,NULL,NULL,NULL,NULL,NULL,NULL
15367596,NULL,NULL,NULL,NULL,NULL,NULL
18543931,2020-12-27 15:59:37,0,eGaming,Non Table Games,Online,Web
18811866,NULL,NULL,NULL,NULL,NULL,NULL
18960665,2021-01-31 14:36:46,20,eGaming,Non Table Games,Online,Mobile
13621642,2019-10-03 15:49:26,10,Sports,Prematch,Online,Mobile
15061719,2020-03-03 17:43:07,10,Sports,Prematch,Online,Mobile
19263524,NULL,NULL,NULL,NULL,NULL,NULL
13430940,NULL,NULL,NULL,NULL,NULL,NULL
12801336,NULL,NULL,NULL,NULL,NULL,NULL
18171418,2020-12-04 12:27:32,1,eGaming,Non Table Games,Online,Mobile
13647688,NULL,NULL,NULL,NULL,NULL,NULL
18960263,2021-01-31 14:15:11,1,eGaming,Non Table Games,Online,Web
14488300,2019-12-05 18:43:22,0,eGaming,Non Table Games,Online,Mobile
19493209,NULL,NULL,NULL,NULL,NULL,NULL
12781217,2021-01-06 08:05:07,1,eGaming,Non Table Games,Online,Mobile
12351186,NULL,NULL,NULL,NULL,NULL,NULL
14915104,NULL,NULL,NULL,NULL,NULL,NULL
15706202,2020-05-05 01:32:56,3,eGaming,Non Table Games,Online,Mobile
17844717,2020-11-10 21:31:49,10,Sports,Prematch,Online,Mobile
13003743,2019-05-10 17:33:24,1,Sports,Prematch,Online,Mobile
18487937,2020-12-23 13:28:52,1,eGaming,Non Table Games,Online,Mobile
20501602,2021-06-15 15:42:04,0,eGaming,Non Table Games,Online,Mobile
19098618,NULL,NULL,NULL,NULL,NULL,NULL
12589143,NULL,NULL,NULL,NULL,NULL,NULL
18169976,NULL,NULL,NULL,NULL,NULL,NULL
18109145,NULL,NULL,NULL,NULL,NULL,NULL
18768661,2021-01-15 00:06:26,0,eGaming,Non Table Games,Online,Mobile
19544875,2021-03-17 21:43:18,1,eGaming,Non Table Games,Online,Mobile
13645446,2019-10-08 17:27:07,100,Sports,Prematch,Online,Web
15073110,NULL,NULL,NULL,NULL,NULL,NULL
13143743,2019-06-10 20:09:16,10,Sports,Prematch,Online,Mobile
14713164,2020-01-12 18:34:29,2,eGaming,Non Table Games,Online,Mobile
12363535,2019-01-09 05:01:48,1,eGaming,Non Table Games,Online,Mobile
13910124,2020-01-06 11:40:48,1,eGaming,Non Table Games,Online,Mobile
13158945,NULL,NULL,NULL,NULL,NULL,NULL
14557223,2019-12-14 21:44:02,1,eGaming,Non Table Games,Online,Mobile
14751946,NULL,NULL,NULL,NULL,NULL,NULL
12602916,NULL,NULL,NULL,NULL,NULL,NULL
12755415,2019-03-31 09:07:12,2,eGaming,Non Table Games,Online,Mobile
15504887,2020-04-17 17:55:24,10,eGaming,Non Table Games,Online,Mobile
13081519,NULL,NULL,NULL,NULL,NULL,NULL
18667998,NULL,NULL,NULL,NULL,NULL,NULL
16411651,NULL,NULL,NULL,NULL,NULL,NULL
17288293,2020-09-29 22:17:32,784,Sports,Live,Online,Mobile
15326187,2020-04-02 08:04:00,2,eGaming,Non Table Games,Online,Mobile
17889394,2020-11-14 11:47:37,5,Sports,Prematch,Online,Mobile
18175026,2020-12-05 10:47:22,1,eGaming,Non Table Games,Online,Web
12613397,NULL,NULL,NULL,NULL,NULL,NULL
12772889,NULL,NULL,NULL,NULL,NULL,NULL
14974781,2020-05-19 09:54:34,1,eGaming,Non Table Games,Online,Web
13460284,2019-09-09 11:56:52,10,eGaming,Non Table Games,Online,Web
14471334,2019-12-01 20:57:16,10,eGaming,Non Table Games,Online,Mobile
14573124,NULL,NULL,NULL,NULL,NULL,NULL
15606870,NULL,NULL,NULL,NULL,NULL,NULL
19051711,2021-02-08 09:53:19,200,eGaming,Non Table Games,Online,Mobile
19463833,NULL,NULL,NULL,NULL,NULL,NULL
18185037,NULL,NULL,NULL,NULL,NULL,NULL
18157798,NULL,NULL,NULL,NULL,NULL,NULL
18971167,2021-02-01 14:36:32,10,Sports,Prematch,Online,Mobile
19559523,NULL,NULL,NULL,NULL,NULL,NULL
15380013,2020-04-07 17:05:15,0,eGaming,Non Table Games,Online,Mobile
18604249,2021-01-08 10:05:00,2,eGaming,Non Table Games,Online,Mobile
18828947,2021-01-21 23:18:26,18,Sports,Live,Online,Mobile
18985351,2021-02-02 16:45:47,2,eGaming,Non Table Games,Online,Mobile
13622131,2019-10-03 15:36:23,444,Sports,Live,Online,Web
15064176,NULL,NULL,NULL,NULL,NULL,NULL
19285373,NULL,NULL,NULL,NULL,NULL,NULL
13434805,2019-12-01 12:16:52,10,Sports,Live,Online,Mobile
12808827,NULL,NULL,NULL,NULL,NULL,NULL
18180629,2020-12-05 14:56:21,499,Sports,Prematch,Online,Web
13659896,2019-10-11 14:54:32,40,Sports,Prematch,Online,Mobile
19023744,NULL,NULL,NULL,NULL,NULL,NULL
14497556,NULL,NULL,NULL,NULL,NULL,NULL
19535106,NULL,NULL,NULL,NULL,NULL,NULL
12810194,NULL,NULL,NULL,NULL,NULL,NULL
12360719,NULL,NULL,NULL,NULL,NULL,NULL
14920940,2020-02-08 00:27:12,1,eGaming,Non Table Games,Online,Web
15803408,2020-05-15 05:27:45,1,eGaming,Non Table Games,Online,Web
17908628,NULL,NULL,NULL,NULL,NULL,NULL
13007524,2019-05-06 09:11:09,1,eGaming,Non Table Games,Online,Web
18495996,NULL,NULL,NULL,NULL,NULL,NULL
20502882,2021-06-13 20:34:48,490,Sports,Prematch,Online,Web
19127094,NULL,NULL,NULL,NULL,NULL,NULL
12589399,NULL,NULL,NULL,NULL,NULL,NULL
18364907,2020-12-14 18:24:16,2,eGaming,Non Table Games,Online,Mobile
18124487,2020-12-01 14:35:52,98,Sports,Prematch,Online,Mobile
18805349,NULL,NULL,NULL,NULL,NULL,NULL
19545277,2021-03-17 17:34:03,1,eGaming,Non Table Games,Online,Mobile
13646729,NULL,NULL,NULL,NULL,NULL,NULL
15089033,2020-03-08 11:23:26,1000,Sports,Prematch,Online,Mobile
13170277,NULL,NULL,NULL,NULL,NULL,NULL
14733339,2020-01-10 15:35:12,30,Sports,Prematch,Online,Mobile
12369018,NULL,NULL,NULL,NULL,NULL,NULL
13913124,NULL,NULL,NULL,NULL,NULL,NULL
13165303,NULL,NULL,NULL,NULL,NULL,NULL
14575492,2019-12-17 17:46:42,1,eGaming,Non Table Games,Online,Mobile
14757573,NULL,NULL,NULL,NULL,NULL,NULL
12604415,NULL,NULL,NULL,NULL,NULL,NULL
12776316,NULL,NULL,NULL,NULL,NULL,NULL
15528948,NULL,NULL,NULL,NULL,NULL,NULL
13085434,NULL,NULL,NULL,NULL,NULL,NULL
18709960,NULL,NULL,NULL,NULL,NULL,NULL
16420708,2020-07-19 14:39:01,1,eGaming,Non Table Games,Online,Mobile
17304800,2020-10-13 10:45:25,10,Sports,Prematch,Online,Mobile
15327199,2020-04-02 10:43:49,10,eGaming,Non Table Games,Online,Mobile
17902351,NULL,NULL,NULL,NULL,NULL,NULL
18180249,NULL,NULL,NULL,NULL,NULL,NULL
12617976,2019-03-02 19:03:30,4,eGaming,Table Games,Online,Mobile
12772925,2019-04-04 15:24:28,1,eGaming,Non Table Games,Online,Mobile
14979652,2020-02-18 14:08:54,100,Sports,Live,Online,Mobile
13479769,2019-09-13 22:49:55,1,Sports,Prematch,Online,Mobile
14480129,2019-12-05 17:18:18,2,eGaming,Non Table Games,Online,Mobile
14593603,NULL,NULL,NULL,NULL,NULL,NULL
15614283,2020-04-26 16:03:21,1,eGaming,Non Table Games,Online,Mobile
19052241,2021-02-11 19:21:51,10,Sports,Prematch,Online,Mobile
19509313,2021-03-14 19:12:29,1,eGaming,Non Table Games,Online,Mobile
18191871,2020-12-05 22:34:27,30,Sports,Live,Online,Mobile
18225049,2020-12-08 10:31:57,0,eGaming,Non Table Games,Online,Mobile
18984742,2021-02-05 14:16:32,0,eGaming,Non Table Games,Online,Mobile
19575914,NULL,NULL,NULL,NULL,NULL,NULL
15381896,NULL,NULL,NULL,NULL,NULL,NULL
18611618,NULL,NULL,NULL,NULL,NULL,NULL
18829603,2021-01-20 18:47:20,0,eGaming,Non Table Games,Online,Web
18985643,2021-02-02 19:26:15,10,Sports,Live,Online,Web
13622372,2019-10-03 16:26:41,2,Sports,Live,Online,Web
15065272,NULL,NULL,NULL,NULL,NULL,NULL
19302064,NULL,NULL,NULL,NULL,NULL,NULL
13436229,2019-09-06 17:20:28,55,Sports,Live,Online,Mobile
12817439,2019-04-14 12:07:38,10,Sports,Prematch,Online,Mobile
18202793,2020-12-06 19:39:09,6,Sports,Live,Online,Mobile
13666832,2019-10-15 22:55:10,20,Sports,Live,Online,Mobile
19046319,2021-02-08 15:53:54,1,eGaming,Non Table Games,Online,Mobile
14497949,2019-12-06 11:31:11,2,Sports,Live,Online,Mobile
19540613,2021-03-17 12:03:39,1,eGaming,Non Table Games,Online,Mobile
12852261,2019-04-22 22:04:13,1,eGaming,Non Table Games,Online,Mobile
12367846,NULL,NULL,NULL,NULL,NULL,NULL
14921138,2020-02-08 01:30:46,1,eGaming,Non Table Games,Online,Web
15880431,2020-05-23 20:13:10,1,eGaming,Non Table Games,Online,Web
17928808,2020-11-17 17:41:03,20,eGaming,Non Table Games,Online,Mobile
13017413,NULL,NULL,NULL,NULL,NULL,NULL
18503544,2020-12-24 16:09:16,90,Sports,Prematch,Online,Web
20505727,2021-06-13 21:02:03,0,eGaming,Non Table Games,Online,Mobile
19135901,2021-02-14 12:17:22,3,Sports,Prematch,Online,Web
12598898,2019-02-26 19:10:19,2,eGaming,Non Table Games,Online,Mobile
18454095,NULL,NULL,NULL,NULL,NULL,NULL
18146240,NULL,NULL,NULL,NULL,NULL,NULL
18818654,NULL,NULL,NULL,NULL,NULL,NULL
19547566,NULL,NULL,NULL,NULL,NULL,NULL
13691357,NULL,NULL,NULL,NULL,NULL,NULL
15098882,NULL,NULL,NULL,NULL,NULL,NULL
13181894,NULL,NULL,NULL,NULL,NULL,NULL
14735411,2020-01-10 18:13:45,0,eGaming,Non Table Games,Online,Web
12372890,2019-01-11 16:01:40,1,eGaming,Non Table Games,Online,Mobile
13926518,NULL,NULL,NULL,NULL,NULL,NULL
13174737,2019-06-19 10:21:19,0,eGaming,Non Table Games,Online,Mobile
14588136,NULL,NULL,NULL,NULL,NULL,NULL
14758225,2020-01-14 11:59:26,0,eGaming,Non Table Games,Online,Mobile
12621622,NULL,NULL,NULL,NULL,NULL,NULL
12781500,NULL,NULL,NULL,NULL,NULL,NULL
15543278,NULL,NULL,NULL,NULL,NULL,NULL
13094202,NULL,NULL,NULL,NULL,NULL,NULL
18737100,2021-01-12 02:17:11,10,Sports,Prematch,Online,Mobile
16429359,2020-07-21 15:31:26,500,Sports,Prematch,Online,Mobile
17326671,2020-10-03 03:49:08,1,Sports,Prematch,Online,Mobile
15331957,2020-04-02 18:45:52,0,eGaming,Non Table Games,Online,Mobile
17926147,2020-11-17 10:15:05,0,eGaming,Non Table Games,Online,Mobile
18236524,2020-12-09 06:59:11,1,eGaming,Non Table Games,Online,Mobile
12622234,2019-03-03 18:03:08,1,eGaming,Non Table Games,Online,Mobile
12785578,2019-04-07 11:10:38,1,Sports,Live,Online,Mobile
14982928,NULL,NULL,NULL,NULL,NULL,NULL
13487710,2020-04-03 17:06:48,0,eGaming,Non Table Games,Online,Web
14498278,NULL,NULL,NULL,NULL,NULL,NULL
14597050,NULL,NULL,NULL,NULL,NULL,NULL
15638393,2020-04-28 23:25:14,3,eGaming,Non Table Games,Online,Mobile
19060783,2021-02-08 21:56:33,1,eGaming,Non Table Games,Online,Mobile
19567729,2021-03-19 10:54:12,5,eGaming,Non Table Games,Online,Mobile
18199668,2020-12-06 15:19:57,50,Sports,Prematch,Online,Mobile
18226358,2020-12-08 14:31:22,10,Sports,Prematch,Online,Mobile
18993615,NULL,NULL,NULL,NULL,NULL,NULL
19580302,NULL,NULL,NULL,NULL,NULL,NULL
15418160,NULL,NULL,NULL,NULL,NULL,NULL
18659380,2021-01-22 18:27:28,0,eGaming,Non Table Games,Online,Mobile
18832210,2021-01-21 07:55:01,1,eGaming,Non Table Games,Online,Mobile
18985702,2021-02-02 17:19:10,2,eGaming,Non Table Games,Online,Mobile
13622628,NULL,NULL,NULL,NULL,NULL,NULL
15065321,2020-03-02 16:22:59,2,eGaming,Non Table Games,Online,Mobile
19357684,2021-03-02 19:52:06,5,eGaming,Non Table Games,Online,Mobile
13454644,NULL,NULL,NULL,NULL,NULL,NULL
12830074,NULL,NULL,NULL,NULL,NULL,NULL
18210742,2020-12-07 10:59:36,0,eGaming,Non Table Games,Online,Mobile
13670188,2019-10-12 19:23:37,10,IVG,IVG,Online,Mobile
19053144,2021-02-08 22:41:04,10,Sports,Prematch,Online,Mobile
14502382,2019-12-06 22:11:27,1,eGaming,Non Table Games,Online,Mobile
19543542,NULL,NULL,NULL,NULL,NULL,NULL
12866341,NULL,NULL,NULL,NULL,NULL,NULL
12378455,NULL,NULL,NULL,NULL,NULL,NULL
14969792,2020-02-16 15:27:33,3,Sports,Prematch,Online,Web
13199143,2019-06-26 15:01:54,1,eGaming,Non Table Games,Online,Mobile
17930400,2021-01-06 18:43:04,10,Sports,Prematch,Online,Mobile
13030824,NULL,NULL,NULL,NULL,NULL,NULL
18581906,NULL,NULL,NULL,NULL,NULL,NULL
20511705,NULL,NULL,NULL,NULL,NULL,NULL
19212322,2021-02-20 18:48:13,1,Lotto,Lotto,Online,Web
12600859,NULL,NULL,NULL,NULL,NULL,NULL
18523120,NULL,NULL,NULL,NULL,NULL,NULL
18171319,2020-12-04 12:23:06,3,eGaming,Non Table Games,Online,Mobile
18824357,2021-01-24 13:40:44,0,eGaming,Non Table Games,Online,Mobile
19547772,2021-03-17 20:14:11,1,eGaming,Non Table Games,Online,Mobile
13709153,NULL,NULL,NULL,NULL,NULL,NULL
15115610,2020-03-10 23:29:03,1,Sports,Live,Online,Mobile
13193625,2019-06-24 19:44:56,0,eGaming,Non Table Games,Online,Web
14740060,2020-01-11 10:46:07,1,eGaming,Non Table Games,Online,Mobile
12386243,NULL,NULL,NULL,NULL,NULL,NULL
13929534,NULL,NULL,NULL,NULL,NULL,NULL
13181973,2019-06-21 14:09:23,1,eGaming,Non Table Games,Online,Web
14626032,2019-12-25 16:27:04,2,Sports,Live,Online,Mobile
